step,train_loss,train_acc,dev_loss,dev_acc,step_time_ms,lr
1077,0.15116149187088013,0.9375,,,174.90744590759277,1.842633339200845e-05
1078,0.12385687232017517,0.9375,,,174.6835708618164,1.842281288505545e-05
1079,0.36042654514312744,0.90625,,,174.1619110107422,1.841929237810245e-05
1080,0.22613179683685303,0.875,,,174.12495613098145,1.8415771871149447e-05
1081,0.0799596756696701,1.0,,,175.44031143188477,1.8412251364196445e-05
1082,0.21463817358016968,0.9375,,,175.7066249847412,1.8408730857243446e-05
1083,0.20857757329940796,0.96875,,,174.95083808898926,1.8405210350290443e-05
1084,0.19174587726593018,0.90625,,,174.7426986694336,1.840168984333744e-05
1085,0.24578464031219482,0.9375,,,175.76050758361816,1.8398169336384442e-05
1086,0.057786256074905396,1.0,,,174.24297332763672,1.839464882943144e-05
1087,0.46029365062713623,0.8125,,,174.47733879089355,1.8391128322478437e-05
1088,0.1916050910949707,0.96875,,,175.2781867980957,1.8387607815525438e-05
1089,0.2664059102535248,0.90625,,,174.42727088928223,1.8384087308572436e-05
1090,0.06644678115844727,1.0,,,174.5302677154541,1.8380566801619433e-05
1091,0.27046695351600647,0.875,,,175.36592483520508,1.8377046294666434e-05
1092,0.25259414315223694,0.9375,,,176.45692825317383,1.8373525787713432e-05
1093,0.26756519079208374,0.875,,,175.04072189331055,1.837000528076043e-05
1094,0.28283947706222534,0.90625,,,174.52669143676758,1.836648477380743e-05
1095,0.12407021224498749,0.9375,,,174.424409866333,1.836296426685443e-05
1096,0.38450193405151367,0.8125,,,174.00002479553223,1.8359443759901426e-05
1097,0.14460167288780212,0.9375,,,174.46160316467285,1.8355923252948427e-05
1098,0.3463438153266907,0.875,,,174.29137229919434,1.8352402745995425e-05
1099,0.11205877363681793,0.96875,,,173.92325401306152,1.8348882239042422e-05
1100,0.27829283475875854,0.9375,,,175.5063533782959,1.8345361732089423e-05
1101,0.14245137572288513,0.9375,,,173.9511489868164,1.834184122513642e-05
1102,0.3516208231449127,0.90625,,,175.77791213989258,1.833832071818342e-05
1103,0.06607507914304733,1.0,,,174.0436553955078,1.833480021123042e-05
1104,0.06894299387931824,0.96875,,,175.28963088989258,1.8331279704277417e-05
1105,0.21081526577472687,0.9375,,,176.06091499328613,1.8327759197324418e-05
1106,0.3997959792613983,0.8125,,,174.38840866088867,1.8324238690371416e-05
1107,0.23061306774616241,0.90625,,,175.60148239135742,1.8320718183418413e-05
1108,0.1349276304244995,0.96875,,,175.19092559814453,1.831719767646541e-05
1109,0.18675455451011658,0.9375,,,174.7109889984131,1.8313677169512412e-05
1110,0.22147196531295776,0.9375,,,174.7138500213623,1.831015666255941e-05
1111,0.21623992919921875,0.9375,,,175.67753791809082,1.8306636155606407e-05
1112,0.2161685973405838,0.875,,,175.37283897399902,1.8303115648653408e-05
1113,0.09277519583702087,0.96875,,,176.51128768920898,1.8299595141700406e-05
1114,0.314905047416687,0.90625,,,173.81882667541504,1.8296074634747403e-05
1115,0.35416585206985474,0.8125,,,174.80754852294922,1.8292554127794404e-05
1116,0.08425500243902206,0.96875,,,174.40009117126465,1.8289033620841402e-05
1117,0.20701757073402405,0.875,,,174.10969734191895,1.8285513113888403e-05
1118,0.23201540112495422,0.90625,,,174.05986785888672,1.82819926069354e-05
1119,0.12933164834976196,0.9375,,,176.1174201965332,1.8278472099982398e-05
1120,0.40198782086372375,0.84375,,,169.68035697937012,1.8274951593029396e-05
1121,0.47415876388549805,0.8125,,,174.8945713043213,1.8271431086076397e-05
1122,0.15372702479362488,0.9375,,,174.99065399169922,1.8267910579123394e-05
1123,0.20040076971054077,0.90625,,,176.37395858764648,1.8264390072170395e-05
1124,0.045376382768154144,1.0,,,176.27763748168945,1.8260869565217393e-05
1125,0.0901300311088562,0.96875,,,175.21142959594727,1.825734905826439e-05
1126,0.41022199392318726,0.84375,,,174.9410629272461,1.825382855131139e-05
1127,0.07949898391962051,0.96875,,,175.39024353027344,1.825030804435839e-05
1128,0.0699276328086853,0.96875,,,174.62754249572754,1.8246787537405387e-05
1129,0.05596936494112015,1.0,,,173.44117164611816,1.8243267030452388e-05
1130,0.13031938672065735,0.9375,,,174.73149299621582,1.8239746523499386e-05
1131,0.13649731874465942,0.96875,,,175.76336860656738,1.8236226016546383e-05
1132,0.15266317129135132,0.9375,,,176.6529083251953,1.823270550959338e-05
1133,0.2691947817802429,0.90625,,,173.25973510742188,1.8229185002640382e-05
1134,0.08731673657894135,0.96875,,,176.78189277648926,1.822566449568738e-05
1135,0.2474692463874817,0.90625,,,174.7720241546631,1.822214398873438e-05
1136,0.18845000863075256,0.9375,,,175.31228065490723,1.8218623481781378e-05
1137,0.573380172252655,0.78125,,,173.6581325531006,1.8215102974828376e-05
1138,0.39501968026161194,0.90625,,,174.07846450805664,1.8211582467875377e-05
1139,0.3462902307510376,0.875,,,175.39477348327637,1.8208061960922374e-05
1140,0.08490021526813507,1.0,,,175.7810115814209,1.8204541453969372e-05
1141,0.30633121728897095,0.875,,,175.12965202331543,1.8201020947016373e-05
1142,0.20617711544036865,0.90625,,,176.61499977111816,1.819750044006337e-05
1143,0.2030123770236969,0.875,,,175.37617683410645,1.819397993311037e-05
1144,0.2551780939102173,0.9375,,,174.69048500061035,1.819045942615737e-05
1145,0.22666659951210022,0.9375,,,174.8828887939453,1.8186938919204367e-05
1146,0.15613800287246704,0.90625,,,175.1844882965088,1.8183418412251364e-05
1147,0.1280740201473236,0.9375,,,173.29692840576172,1.8179897905298365e-05
1148,0.21246503293514252,0.875,,,173.84815216064453,1.8176377398345363e-05
1149,0.30847224593162537,0.84375,,,176.2228012084961,1.817285689139236e-05
1150,0.24162785708904266,0.875,,,178.73501777648926,1.816933638443936e-05
1151,0.1584615558385849,0.9375,,,175.61650276184082,1.816581587748636e-05
1152,0.14477114379405975,0.9375,,,174.4520664215088,1.8162295370533357e-05
1153,0.10086458921432495,0.96875,,,175.57692527770996,1.8158774863580358e-05
1154,0.08024898916482925,1.0,,,174.30448532104492,1.8155254356627355e-05
1155,0.05629534274339676,0.96875,,,174.80897903442383,1.8151733849674356e-05
1156,0.18746891617774963,0.90625,,,173.02489280700684,1.8148213342721354e-05
1157,0.1823156625032425,0.9375,,,173.40612411499023,1.814469283576835e-05
1158,0.28580746054649353,0.875,,,176.04637145996094,1.814117232881535e-05
1159,0.19388343393802643,0.96875,,,174.6833324432373,1.813765182186235e-05
1160,0.11639074981212616,0.96875,,,175.71163177490234,1.8134131314909348e-05
1161,0.09413694590330124,0.96875,,,175.52495002746582,1.813061080795635e-05
1162,0.0914463996887207,0.96875,,,174.95083808898926,1.8127090301003347e-05
1163,0.24469131231307983,0.9375,,,176.82623863220215,1.8123569794050344e-05
1164,0.15878362953662872,0.9375,,,174.2234230041504,1.8120049287097342e-05
1165,0.5457779765129089,0.84375,,,175.67944526672363,1.8116528780144343e-05
1166,0.13507135212421417,0.9375,,,174.83782768249512,1.811300827319134e-05
1167,0.16655772924423218,0.90625,,,176.45621299743652,1.810948776623834e-05
1168,0.2091551423072815,0.90625,,,175.6742000579834,1.810596725928534e-05
1169,0.43463653326034546,0.84375,,,173.89988899230957,1.8102446752332337e-05
1170,0.2514784336090088,0.90625,,,175.42171478271484,1.8098926245379334e-05
1171,0.32452771067619324,0.875,,,174.86262321472168,1.8095405738426335e-05
1172,0.5016779899597168,0.875,,,176.64361000061035,1.8091885231473333e-05
1173,0.08769210427999496,0.96875,,,174.33786392211914,1.8088364724520334e-05
1174,0.1854497790336609,0.9375,,,174.90649223327637,1.808484421756733e-05
1175,0.11979199200868607,0.96875,,,175.3380298614502,1.808132371061433e-05
1176,0.11719140410423279,0.96875,,,176.06806755065918,1.8077803203661327e-05
1177,0.2970629334449768,0.84375,,,175.30155181884766,1.8074282696708328e-05
1178,0.09418132901191711,0.96875,,,175.87733268737793,1.8070762189755325e-05
1179,0.2367517054080963,0.9375,,,175.87971687316895,1.8067241682802326e-05
1180,0.25858423113822937,0.90625,,,173.79283905029297,1.8063721175849324e-05
1181,0.15755604207515717,0.9375,,,174.97706413269043,1.806020066889632e-05
1182,0.41910701990127563,0.90625,,,175.9953498840332,1.805668016194332e-05
1183,0.3064088821411133,0.875,,,176.30457878112793,1.805315965499032e-05
1184,0.2505837678909302,0.9375,,,174.64518547058105,1.8049639148037318e-05
1185,0.31003451347351074,0.84375,,,175.07028579711914,1.804611864108432e-05
1186,0.06583519279956818,1.0,,,174.149751663208,1.8042598134131316e-05
1187,0.19854019582271576,0.9375,,,174.652099609375,1.8039077627178314e-05
1188,0.1947864592075348,0.875,,,174.90601539611816,1.803555712022531e-05
1189,0.44314152002334595,0.78125,,,174.31879043579102,1.8032036613272313e-05
1190,0.14899542927742004,0.96875,,,173.88558387756348,1.802851610631931e-05
1191,0.14623531699180603,0.96875,,,175.04477500915527,1.802499559936631e-05
1192,0.46292006969451904,0.84375,,,174.0872859954834,1.802147509241331e-05
1193,0.3370881676673889,0.9375,,,175.018310546875,1.801795458546031e-05
1194,0.08424732089042664,0.96875,,,173.8903522491455,1.8014434078507304e-05
1195,0.1587764024734497,0.90625,,,174.49378967285156,1.8010913571554305e-05
1196,0.11238005757331848,0.96875,,,176.52320861816406,1.8007393064601303e-05
1197,0.167307510972023,0.9375,,,174.65925216674805,1.8003872557648304e-05
1198,0.2963569760322571,0.875,,,174.32141304016113,1.80003520506953e-05
1199,0.08064417541027069,0.96875,,,174.54099655151367,1.79968315437423e-05
1200,0.33728182315826416,0.875,,,175.3709316253662,1.7993311036789297e-05
1201,0.30808109045028687,0.9375,,,175.26674270629883,1.7989790529836298e-05
1202,0.2218112349510193,0.875,,,175.66180229187012,1.7986270022883295e-05
1203,0.39275985956192017,0.875,,,175.8103370666504,1.7982749515930296e-05
1204,0.31692808866500854,0.84375,,,174.95250701904297,1.7979229008977294e-05
1205,0.124722920358181,0.9375,,,173.6464500427246,1.7975708502024295e-05
1206,0.21941286325454712,0.90625,,,176.57470703125,1.797218799507129e-05
1207,0.1749538779258728,0.90625,,,174.4222640991211,1.796866748811829e-05
1208,0.31694769859313965,0.8125,,,175.26650428771973,1.7965146981165288e-05
1209,0.06363359093666077,1.0,,,175.89378356933594,1.796162647421229e-05
1210,0.20492587983608246,0.9375,,,175.95696449279785,1.7958105967259286e-05
1211,0.10705359280109406,0.96875,,,176.29480361938477,1.7954585460306287e-05
1212,0.08477233350276947,1.0,,,173.980712890625,1.7951064953353285e-05
1213,0.11259802430868149,0.9375,,,174.30734634399414,1.7947544446400283e-05
1214,0.11266523599624634,0.96875,,,175.88496208190918,1.794402393944728e-05
1215,0.08807691931724548,0.96875,,,175.34399032592773,1.794050343249428e-05
1216,0.07847533375024796,0.96875,,,176.32293701171875,1.793698292554128e-05
1217,0.2664044201374054,0.84375,,,175.60434341430664,1.793346241858828e-05
1218,0.36738157272338867,0.90625,,,175.83107948303223,1.7929941911635277e-05
1219,0.19931839406490326,0.9375,,,173.997163772583,1.7926421404682275e-05
1220,0.2647550106048584,0.90625,,,174.94511604309082,1.7922900897729273e-05
1221,0.2247684895992279,0.90625,,,175.20904541015625,1.7919380390776274e-05
1222,0.37819451093673706,0.84375,,,173.64835739135742,1.791585988382327e-05
1223,0.3105452358722687,0.84375,,,176.4373779296875,1.7912339376870272e-05
1224,0.1785932183265686,0.9375,,,176.42760276794434,1.790881886991727e-05
1225,0.26310500502586365,0.90625,,,173.8147735595703,1.7905298362964267e-05
1226,0.05741150677204132,1.0,,,175.31514167785645,1.7901777856011265e-05
1227,0.28259512782096863,0.875,,,173.88439178466797,1.7898257349058266e-05
1228,0.1601373702287674,0.90625,,,175.72379112243652,1.7894736842105264e-05
1229,0.11602157354354858,0.96875,,,175.68588256835938,1.7891216335152265e-05
1230,0.28853923082351685,0.875,,,175.07290840148926,1.7887695828199262e-05
1231,0.22715795040130615,0.90625,,,176.0702133178711,1.7884175321246263e-05
1232,0.23290744423866272,0.9375,,,175.95314979553223,1.7880654814293258e-05
1233,0.2762135863304138,0.9375,,,174.16882514953613,1.787713430734026e-05
1234,0.2790941894054413,0.84375,,,174.6373176574707,1.7873613800387256e-05
1235,0.3068513572216034,0.90625,,,174.9734878540039,1.7870093293434257e-05
1236,0.19901081919670105,0.9375,,,174.61895942687988,1.7866572786481255e-05
1237,0.20169830322265625,0.90625,,,175.6269931793213,1.7863052279528252e-05
1238,0.3348633050918579,0.875,,,176.90706253051758,1.785953177257525e-05
1239,0.20859548449516296,0.9375,,,173.7387180328369,1.785601126562225e-05
1240,0.1301182210445404,0.96875,,,176.4051914215088,1.785249075866925e-05
1241,0.2832795977592468,0.90625,,,175.85325241088867,1.784897025171625e-05
1242,0.16241443157196045,0.9375,,,174.63350296020508,1.7845449744763247e-05
1243,0.2056606560945511,0.90625,,,176.01585388183594,1.7841929237810248e-05
1244,0.1741826832294464,0.9375,,,174.16858673095703,1.7838408730857243e-05
1245,0.22748517990112305,0.90625,,,175.55594444274902,1.7834888223904244e-05
1246,0.2984374165534973,0.90625,,,174.3462085723877,1.783136771695124e-05
1247,0.21736936271190643,0.9375,,,174.55029487609863,1.7827847209998242e-05
1248,0.19706080853939056,0.9375,,,174.35884475708008,1.782432670304524e-05
1249,0.2771720290184021,0.90625,,,173.63238334655762,1.782080619609224e-05
1250,0.2360309362411499,0.90625,,,174.79705810546875,1.781728568913924e-05
1251,0.18905358016490936,0.875,,,174.81422424316406,1.7813765182186236e-05
1252,0.13405951857566833,0.9375,,,172.98483848571777,1.7810244675233234e-05
1253,0.26769202947616577,0.9375,,,175.4601001739502,1.7806724168280235e-05
1254,0.2220953106880188,0.875,,,175.16422271728516,1.7803203661327232e-05
1255,0.13826952874660492,0.96875,,,174.9100685119629,1.7799683154374233e-05
1256,0.2732592225074768,0.90625,,,174.16882514953613,1.7796162647421227e-05
1257,0.3275889754295349,0.875,,,175.17518997192383,1.779264214046823e-05
1258,0.19074733555316925,0.90625,,,175.1720905303955,1.7789121633515226e-05
1259,0.3412740230560303,0.84375,,,175.46701431274414,1.7785601126562227e-05
1260,0.22386403381824493,0.90625,,,175.3220558166504,1.7782080619609225e-05
1261,0.29687073826789856,0.9375,,,174.53956604003906,1.7778560112656226e-05
1262,0.15151657164096832,0.9375,,,174.92246627807617,1.7775039605703223e-05
1263,0.08244931697845459,0.96875,,,175.431489944458,1.777151909875022e-05
1264,0.17695370316505432,0.90625,,,176.04303359985352,1.776799859179722e-05
1265,0.06229919195175171,1.0,,,173.98595809936523,1.776447808484422e-05
1266,0.16164816915988922,0.9375,,,175.40788650512695,1.7760957577891217e-05
1267,0.19803640246391296,0.9375,,,174.9858856201172,1.7757437070938218e-05
1268,0.12529104948043823,0.9375,,,175.93908309936523,1.7753916563985216e-05
1269,0.16847474873065948,0.96875,,,173.22134971618652,1.7750396057032213e-05
1270,0.050356268882751465,1.0,,,175.94671249389648,1.774687555007921e-05
1271,0.11057581007480621,0.9375,,,175.07338523864746,1.7743355043126212e-05
1272,0.3959175944328308,0.90625,,,174.44205284118652,1.773983453617321e-05
1273,0.29765620827674866,0.90625,,,174.82638359069824,1.773631402922021e-05
1274,0.15011677145957947,0.9375,,,175.3695011138916,1.7732793522267208e-05
1275,0.18762968480587006,0.9375,,,175.94456672668457,1.7729273015314206e-05
1276,0.45245978236198425,0.84375,,,176.9704818725586,1.7725752508361204e-05
1277,0.03378396853804588,1.0,,,176.22017860412598,1.7722232001408205e-05
1278,0.49463847279548645,0.84375,,,173.4468936920166,1.7718711494455202e-05
1279,0.1579601764678955,0.96875,,,174.57151412963867,1.7715190987502203e-05
1280,0.22951939702033997,0.90625,,,175.2302646636963,1.77116704805492e-05
1281,0.0796377956867218,0.96875,,,175.07672309875488,1.7708149973596202e-05
1282,0.2512214183807373,0.90625,,,173.4013557434082,1.7704629466643196e-05
1283,0.09047715365886688,0.9375,,,175.74071884155273,1.7701108959690197e-05
1284,0.09098556637763977,0.96875,,,176.61285400390625,1.7697588452737195e-05
1285,0.15899674594402313,0.96875,,,175.04405975341797,1.7694067945784196e-05
1286,0.08370456099510193,0.96875,,,175.05502700805664,1.7690547438831193e-05
1287,0.19035346806049347,0.9375,,,175.7957935333252,1.7687026931878194e-05
1288,0.040827956050634384,1.0,,,174.05223846435547,1.768350642492519e-05
1289,0.1528925895690918,0.96875,,,175.13632774353027,1.767998591797219e-05
1290,0.23483426868915558,0.90625,,,175.28367042541504,1.7676465411019187e-05
1291,0.3293512165546417,0.875,,,173.73299598693848,1.7672944904066188e-05
1292,0.13576221466064453,0.96875,,,175.97723007202148,1.7669424397113186e-05
1293,0.1625041663646698,0.90625,,,175.67706108093262,1.7665903890160187e-05
1294,0.19507555663585663,0.875,,,174.88718032836914,1.766238338320718e-05
1295,0.1575237214565277,0.90625,,,173.38204383850098,1.7658862876254182e-05
1296,0.14603359997272491,0.90625,,,175.75573921203613,1.765534236930118e-05
1297,0.23206788301467896,0.9375,,,174.87525939941406,1.765182186234818e-05
1298,0.18174809217453003,0.875,,,175.5211353302002,1.7648301355395178e-05
1299,0.2997162938117981,0.90625,,,175.94051361083984,1.764478084844218e-05
1300,0.2862047255039215,0.90625,,,175.01425743103027,1.7641260341489177e-05
1301,0.16159135103225708,0.90625,,,174.5157241821289,1.7637739834536174e-05
1302,0.20840522646903992,0.9375,,,174.8640537261963,1.7634219327583172e-05
1303,0.4983718693256378,0.8125,,,174.62563514709473,1.7630698820630173e-05
1304,0.27911385893821716,0.875,,,174.4840145111084,1.762717831367717e-05
1305,0.027978839352726936,1.0,,,176.90491676330566,1.762365780672417e-05
1306,0.1796538531780243,0.90625,,,174.2255687713623,1.7620137299771166e-05
1307,0.11503554880619049,0.9375,,,175.57859420776367,1.7616616792818167e-05
1308,0.23125775158405304,0.90625,,,174.23033714294434,1.7613096285865164e-05
1309,0.4569791257381439,0.84375,,,174.1476058959961,1.7609575778912165e-05
1310,0.16856646537780762,0.90625,,,175.11749267578125,1.7606055271959163e-05
1311,0.21731914579868317,0.90625,,,175.42195320129395,1.7602534765006164e-05
1312,0.17845848202705383,0.90625,,,174.9114990234375,1.7599014258053162e-05
1313,0.09278678894042969,0.96875,,,174.14093017578125,1.759549375110016e-05
1314,0.1768951714038849,0.9375,,,173.75683784484863,1.7591973244147157e-05
1315,0.3000037670135498,0.875,,,174.70407485961914,1.7588452737194158e-05
1316,0.10171663016080856,0.96875,,,176.01919174194336,1.7584932230241156e-05
1317,0.22962109744548798,0.96875,,,174.37148094177246,1.7581411723288157e-05
1318,0.4456218481063843,0.78125,,,174.0567684173584,1.7577891216335154e-05
1319,0.24356156587600708,0.9375,,,174.60179328918457,1.7574370709382155e-05
1320,0.1563454419374466,0.9375,,,176.15771293640137,1.757085020242915e-05
1321,0.22691744565963745,0.9375,,,174.68643188476562,1.756732969547615e-05
1322,0.1590871810913086,0.90625,,,175.33087730407715,1.7563809188523148e-05
1323,0.229347825050354,0.90625,,,175.6141185760498,1.756028868157015e-05
1324,0.2838876247406006,0.8125,,,176.6505241394043,1.7556768174617147e-05
1325,0.09208560734987259,0.96875,,,175.65345764160156,1.7553247667664144e-05
1326,0.15187321603298187,0.90625,,,175.7211685180664,1.7549727160711142e-05
1327,0.12827914953231812,0.96875,,,175.66180229187012,1.7546206653758143e-05
1328,0.29640090465545654,0.90625,,,175.35090446472168,1.754268614680514e-05
1329,0.16217435896396637,0.96875,,,176.06830596923828,1.753916563985214e-05
1330,0.08582155406475067,0.96875,,,175.9648323059082,1.753564513289914e-05
1331,0.23832255601882935,0.875,,,174.7579574584961,1.753212462594614e-05
1332,0.11563047021627426,0.9375,,,175.523042678833,1.7528604118993134e-05
1333,0.0873374417424202,1.0,,,173.64215850830078,1.7525083612040135e-05
1334,0.17059902846813202,0.9375,,,174.73316192626953,1.7521563105087133e-05
1335,0.20859357714653015,0.90625,,,174.47233200073242,1.7518042598134134e-05
1336,0.19684180617332458,0.90625,,,174.36504364013672,1.751452209118113e-05
1337,0.1277828961610794,0.9375,,,174.62635040283203,1.7511001584228133e-05
1338,0.13533136248588562,0.96875,,,175.96912384033203,1.750748107727513e-05
1339,0.15884646773338318,0.9375,,,175.65393447875977,1.7503960570322128e-05
1340,0.2705991864204407,0.90625,,,175.59552192687988,1.7500440063369125e-05
1341,0.06387312710285187,1.0,,,175.56381225585938,1.7496919556416126e-05
1342,0.06991271674633026,0.96875,,,174.59535598754883,1.7493399049463124e-05
1343,0.2958351671695709,0.84375,,,175.52804946899414,1.7489878542510125e-05
1344,0.2973969578742981,0.90625,,,171.01788520812988,1.748635803555712e-05
1345,0.31256622076034546,0.90625,,,174.3173599243164,1.748283752860412e-05
1346,0.16070064902305603,0.9375,,,175.25267601013184,1.7479317021651118e-05
1347,0.1917528212070465,0.90625,,,176.4967441558838,1.747579651469812e-05
1348,0.13820520043373108,0.96875,,,176.3019561767578,1.7472276007745117e-05
1349,0.1343957632780075,0.90625,,,175.5087375640869,1.7468755500792118e-05
1350,0.4009954333305359,0.90625,,,175.5967140197754,1.7465234993839115e-05
1351,0.15118476748466492,0.90625,,,173.97046089172363,1.7461714486886113e-05
1352,0.1323961615562439,0.9375,,,176.06067657470703,1.745819397993311e-05
1353,0.21328513324260712,0.9375,,,174.47519302368164,1.745467347298011e-05
1354,0.2146512269973755,0.875,,,174.05462265014648,1.745115296602711e-05
1355,0.20731675624847412,0.9375,,,174.93629455566406,1.744763245907411e-05
1356,0.23009666800498962,0.875,,,174.76463317871094,1.7444111952121104e-05
1357,0.33704084157943726,0.875,,,175.9636402130127,1.7440591445168105e-05
1358,0.231270432472229,0.875,,,176.558256149292,1.7437070938215103e-05
1359,0.1213015615940094,0.9375,,,174.75223541259766,1.7433550431262104e-05
1360,0.3937484920024872,0.875,,,176.08332633972168,1.74300299243091e-05
1361,0.12543730437755585,0.96875,,,174.8964786529541,1.7426509417356102e-05
1362,0.12497351318597794,0.96875,,,175.65155029296875,1.74229889104031e-05
1363,0.24039560556411743,0.9375,,,174.32856559753418,1.7419468403450098e-05
1364,0.34686756134033203,0.8125,,,174.59678649902344,1.7415947896497095e-05
1365,0.08272094279527664,0.96875,,,176.26237869262695,1.7412427389544096e-05
1366,0.05492682009935379,1.0,,,176.63311958312988,1.7408906882591094e-05
1367,0.429610937833786,0.8125,,,174.83806610107422,1.7405386375638095e-05
1368,0.07485409080982208,1.0,,,175.52638053894043,1.7401865868685093e-05
1369,0.2357291430234909,0.875,,,174.44586753845215,1.739834536173209e-05
1370,0.11661770194768906,0.96875,,,176.12481117248535,1.7394824854779088e-05
1371,0.3316356837749481,0.84375,,,175.0173568725586,1.739130434782609e-05
1372,0.13628098368644714,0.9375,,,174.93009567260742,1.7387783840873086e-05
1373,0.11871297657489777,0.9375,,,176.1159896850586,1.7384263333920087e-05
1374,0.2033134400844574,0.9375,,,175.84633827209473,1.7380742826967085e-05
1375,0.12438113987445831,0.96875,,,174.80063438415527,1.7377222320014083e-05
1376,0.08922214806079865,0.96875,,,175.45747756958008,1.7373701813061084e-05
1377,0.0661734938621521,0.96875,,,173.9811897277832,1.737018130610808e-05
1378,0.19474969804286957,0.9375,,,175.99797248840332,1.736666079915508e-05
1379,0.16593369841575623,0.9375,,,175.10437965393066,1.736314029220208e-05
1380,0.09294845163822174,0.9375,,,174.2565631866455,1.7359619785249078e-05
1381,0.1316198855638504,0.9375,,,175.63843727111816,1.735609927829608e-05
1382,0.11499790847301483,0.96875,,,174.50642585754395,1.7352578771343073e-05
1383,0.33937445282936096,0.90625,,,175.31490325927734,1.7349058264390074e-05
1384,0.15337899327278137,0.9375,,,174.9122142791748,1.734553775743707e-05
1385,0.15477758646011353,0.90625,,,175.64630508422852,1.7342017250484072e-05
1386,0.1897810846567154,0.9375,,,174.75461959838867,1.733849674353107e-05
1387,0.06851392984390259,0.96875,,,176.1941909790039,1.733497623657807e-05
1388,0.1334332525730133,0.96875,,,174.52454566955566,1.733145572962507e-05
1389,0.19612514972686768,0.9375,,,175.10223388671875,1.7327935222672066e-05
1390,0.2260696291923523,0.90625,,,176.30434036254883,1.7324414715719064e-05
1391,0.3180069327354431,0.875,,,175.60148239135742,1.7320894208766065e-05
1392,0.23872412741184235,0.90625,,,175.65345764160156,1.7317373701813062e-05
1393,0.16106747090816498,0.90625,,,176.58638954162598,1.7313853194860063e-05
1394,0.049564771354198456,0.96875,,,175.14848709106445,1.7310332687907058e-05
1395,0.17593294382095337,0.90625,,,175.2936840057373,1.730681218095406e-05
1396,0.16317087411880493,0.9375,,,175.01354217529297,1.7303291674001056e-05
1397,0.15332327783107758,0.96875,,,174.23605918884277,1.7299771167048057e-05
1398,0.048792995512485504,1.0,,,174.18622970581055,1.7296250660095055e-05
1399,0.17056865990161896,0.90625,,,176.50103569030762,1.7292730153142056e-05
1400,0.12650126218795776,0.9375,,,174.90625381469727,1.7289209646189054e-05
1401,0.3672710061073303,0.90625,,,175.24313926696777,1.728568913923605e-05
1402,0.08734284341335297,0.96875,,,175.429105758667,1.728216863228305e-05
1403,0.20565634965896606,0.9375,,,175.02641677856445,1.727864812533005e-05
1404,0.1602572798728943,0.90625,,,174.26180839538574,1.7275127618377047e-05
1405,0.16097204387187958,0.9375,,,175.9040355682373,1.727160711142405e-05
1406,0.3025590777397156,0.9375,,,175.68564414978027,1.7268086604471046e-05
1407,0.16703002154827118,0.96875,,,175.49681663513184,1.7264566097518044e-05
1408,0.11845553666353226,0.9375,,,175.8878231048584,1.726104559056504e-05
1409,0.2050962746143341,0.9375,,,175.49419403076172,1.7257525083612042e-05
1410,0.23866945505142212,0.90625,,,175.10032653808594,1.725400457665904e-05
1411,0.049138445407152176,1.0,,,175.74310302734375,1.725048406970604e-05
1412,0.384356826543808,0.90625,,,176.31030082702637,1.724696356275304e-05
1413,0.1435907632112503,0.9375,,,174.46565628051758,1.7243443055800036e-05
1414,0.1852947175502777,0.96875,,,174.32475090026855,1.7239922548847037e-05
1415,0.3334660530090332,0.9375,,,175.48584938049316,1.7236402041894035e-05
1416,0.0665578544139862,1.0,,,174.50737953186035,1.7232881534941032e-05
1417,0.021079184487462044,1.0,,,175.84586143493652,1.7229361027988033e-05
1418,0.13845457136631012,0.96875,,,173.67935180664062,1.722584052103503e-05
1419,0.06756245344877243,0.96875,,,174.70693588256836,1.722232001408203e-05
1420,0.046266764402389526,1.0,,,174.1313934326172,1.7218799507129026e-05
1421,0.33396509289741516,0.90625,,,174.02338981628418,1.7215279000176027e-05
1422,0.0326324924826622,1.0,,,175.3218173980713,1.7211758493223025e-05
1423,0.1989741325378418,0.90625,,,173.8576889038086,1.7208237986270026e-05
1424,0.10859884321689606,0.96875,,,175.2021312713623,1.7204717479317023e-05
1425,0.1817632019519806,0.9375,,,176.14245414733887,1.720119697236402e-05
1426,0.23978716135025024,0.90625,,,175.52995681762695,1.7197676465411022e-05
1427,0.14236783981323242,0.96875,,,175.8115291595459,1.719415595845802e-05
1428,0.15859796106815338,0.9375,,,174.74722862243652,1.7190635451505017e-05
1429,0.4136675298213959,0.84375,,,174.3488311767578,1.7187114944552018e-05
1430,0.05216256529092789,0.96875,,,175.88329315185547,1.7183594437599016e-05
1431,0.26992928981781006,0.9375,,,174.47662353515625,1.7180073930646014e-05
1432,0.06171246990561485,0.96875,,,175.91524124145508,1.717655342369301e-05
1433,0.05216315761208534,0.96875,,,176.42641067504883,1.7173032916740012e-05
1434,0.21561884880065918,0.90625,,,174.7581958770752,1.716951240978701e-05
1435,0.25863057374954224,0.90625,,,175.7349967956543,1.716599190283401e-05
1436,0.25501060485839844,0.90625,,,175.7650375366211,1.716247139588101e-05
1437,0.014003666117787361,1.0,,,176.11289024353027,1.7158950888928006e-05
1438,0.20263975858688354,0.9375,,,176.60927772521973,1.7155430381975007e-05
1439,0.28239426016807556,0.84375,,,175.3849983215332,1.7151909875022005e-05
